Jaar;Dag;Van tot datum;Weeknummer;Tijden Van ;Tijden Tot;Evenement;Locatie
2015;zaterdag;21/11/2015;47;11:00;13:00;Intocht sinterklaas Dorpsplein;Dorpsplein
2015;zaterdag;21/11/2015;47;13:00;16:00;Sinterklaasintocht Tuindorp;Prof reinwardtlaan
2015;woensdag;25-11-2015 t/m 29-11-2015;48;10:00;22:00;Country & Christmas Fair;Kasteel de Haar
2015;maandag;23-11-2015 t/m 05-12-2015;48;;;Object veilig thuis;Mariaplaats
2015;zaterdag;28-11-2015 t/m 29-11-2015;48;09:30;17:30;Zapp Sinterklaas;Jaarbeurs
2015;zaterdag;28/11/2015;48;13:00;17:00;Sinterklaas Amsterdamsestraatweg;Amsterdamsestraatweg
2015;zaterdag;28/11/2015;48;10:00;16:00;Heerlijk Händelstraat;Händelstraat
2015;zondag;29/11/2015;48;12:30;23:00;Brasa Dei Festival;Vredenburg
2015;zaterdag;28/11/2015;48;09:00;17:00;Sinterklaas winkeliersvereniging Hart van Hoograven;Goylaan
2015;maandag;23/11/2015;48;08:30;12:00;Streetwise Laan van Puntenburg;Laan van Puntenburg
2015;vrijdag;04-12-2015 t/m 01-01-2016;49;10:00;21:00;Winterplaza;Neude
2015;zaterdag;05/12/2015;49;08:00;18:00;Open dag Tandartspraktijk;Beneluxlaan
2015;zondag;06-12-2015;49;11:00;17:00;De Streekmarkt;Mariaplaats
2015;donderdag;03-12-2015;49;07:00;00:00;Filmopnamen Roos Kamerloos;Griftstraat
2015;donderdag;03-12-2015;49;07:00;00:00;Filmopnamen Roos Kamerloos;Griftpark
2015;zondag;06-12-2015 t/m 07-12-2015;49;07:00;00:00;Filmopnamen Roos Kamerloos;Ina Boudier bakkerlaan
2015;donderdag;10-12-2015 t/m 13-12-2015;50;11:00;01:00;Kerstmarkt Stadhuisplein;Stadhuisplein
2015;donderdag;10-12-2015 t/m 13-12-2015;50;14:00;01:00;Fonteyn Festival wintereditie;Janskerkhof
2015;vrijdag;11-12-2015 t/m 13-12-2015;50;11:00;23:00;Vol van Smaak;Domplein
2015;zaterdag;12-12-2015 t/m 13-12-2015;50;12:00;21:00;Kerstmarkt Leidsche Rijn;WKC Vleuterweide
2015;zaterdag;12/12/2015;50;14:00;18:00;Kerstmarkt Oog in Al 2015;Park oog in Al
2015;zaterdag;12-12-2015 t/m 13-12-2015;50;12:00;23:00;MAX Proms;Jaarbeurs
2015;zaterdag;12-12-2015 t/m 13-12-2015;50;11:00;17:00;De Zelfgemaakte Markt;Mariaplaats
2015;zondag;13-12-2015;50;11:00;18:00;De Twijnmarkt;Twijnstraat
2015;zondag;13/12/2015;50;13:00;17:00;Kerstmarkt 2015 De Koppelsteede;Koppeldijk
2015;zaterdag;12/12/2015;50;12:00;20:00;Gat in de Markt;St.- Jacobsstraat
2015;vrijdag;11-12-2015 t/m 20-12-2015;50;10:00;18:00;Kerst braderie WKC Overvecht;Zamenhofdreef
2015;zaterdag;12-12-2015 t/m 03-01-2016;50;12:00;21:00;Beleef het Kerstverhaal;Lange Nieuwstraat
2015;vrijdag;11/12/2015;50;18:00;20:00;Lichtjestocht Lunetten 2015;Zevenwouden
2015;donderdag;10/12/2015;50;17:30;21:30;Kerstevent medewerkers KCS;Nicolaas Beetsstraat
2015;dinsdag;15-12-2016;51;12:00;17:30;Maak de droom waar;Jaarbeurs
2015;zaterdag;19-12-2015 t/m 20-12-2015;51;;;Kerstviering Julianapark;Julianapark
2015;vrijdag;18/12/2015;51;18:00;20:00;Lichtjestocht in Oost;Wilhelminapark
2015;zaterdag;19/12/2015;51;10:00;18:00;Paraplu vergunning Kerstmarkt;Molenerf de Ster
2015;zaterdag;19-12-2015;51;11:00;15:00;Paraplu vergunning WKC Parkwijk;WKC Parkwijk
2015;zaterdag;19/12/2015;51;09:00;17:00;Kerst Groeneweg;Groeneweg
2015;zaterdag;19/12/2015;51;12:00;17:00;Kerst Amsterdamsestraatweg;Amsterdamsestraatweg
2015;zondag;20/12/2015;51;11:00;13:30;Hellas7loop;Atletiekbaan Overvecht
2015;vrijdag;18-12-2015 t/m 24-12-2015;51;09:00;21:00;Kerstactiviteiten WKC Terwijde;WKC Terwijde
2015;zaterdag;19/12/2015;51;09:00;18:00;Kerst winkeliersvereniging Hart van Hoograven;Goylaan
2015;vrijdag;18/12/2015;51;15:00;17:30;Presentatie boekje over Eiland8.;Stadsplateau
2015;zaterdag;19/12/2015;51;11:30;16:30;Groots genieten op de Gagelhof;Gagelhof
2015;maandag;14/12/2015;51;08:00;18:00;onthulling Beeld Paus Adrianus;Pausdam
2015;donderdag;17/12/2015;51;15:00;15:30;onthulling Beeld Paus Adrianus;Pausdam
2015;vrijdag;18/12/2015;51;19:00;20:30;Opening Singel;Paardenveld
2015;zondag;20/12/2015;51;14:00;17:00;6e Kinderkerstmarkt Lunetten;Engelsmanplaat
2015;donderdag;24/12/2015;52;13:00;21:00;Activiteiten dagen Griftpark;Griftpark
2015;donderdag;24/12/2015;52;19:30;20:15;Candlelight Christmas;Waterwinpark
2015;zaterdag;26/12/2015;52;10:30;18:00;Maria's kerst-in;Oudegracht aan de Werf
2015;donderdag;;53;22:00;08:00;Stekker in de Tunnel NYE;Stationsdwarsstraat
2015;;21/06/2015;;00:00;00:00;Paraplu vergunning HC 60 jaar Nijntje;Hoog Catharijne
2016;vrijdag;08-01-2016;1;18:00;23:00;Nieuwjaarsfeest DAS;Euclideslaan
2016;zondag;10-01-2016;1;12:00;18:00;Culturele Zondag: Nieuwjaarsduik;Korte Minrebroederstraat
2016;dinsdag;12-01-2016;2;22:30;23:30;Fakkeltocht Unitas S.R. opening lustrum;Korte Minrebroederstraat
2016;dinsdag;12-01-2016;2;22:30;23:30;Fakkeltocht Unitas S.R. opening lustrum;Domstraat
2016;dinsdag;12-01-2016;2;22:30;23:30;Fakkeltocht Unitas S.R. opening lustrum;Domplein
2016;dinsdag;12-01-2016;2;22:30;23:30;Fakkeltocht Unitas S.R. opening lustrum;Trans
2016;dinsdag;12-01-2016;2;22:30;23:30;Fakkeltocht Unitas S.R. opening lustrum;Achter de Dom
2016;dinsdag;12-01-2016;2;22:30;23:30;Fakkeltocht Unitas S.R. opening lustrum;Voetiusstraat
2016;dinsdag;12-01-2016;2;22:30;23:30;Fakkeltocht Unitas S.R. opening lustrum;Pieterstraat
2016;dinsdag;12-01-2016;2;22:30;23:30;Fakkeltocht Unitas S.R. opening lustrum;Muntstraat
2016;dinsdag;12-01-2016;2;22:30;23:30;Fakkeltocht Unitas S.R. opening lustrum;Nobelstraat
2016;dinsdag;12-01-2016;2;22:30;23:30;Fakkeltocht Unitas S.R. opening lustrum;Lucasbolwerk
2016;zondag;17/01/2016;2;16:30;21:30;Glow in the Park;Noorderpark
2016;zondag;17/01/2016;2;;;Hellas7loop;Atletiekbaan Maarschalkerweerd
2016;vrijdag;22/01/2016;3;17:00;20:30;Winter lichtjes optocht;Gangesdreef
2016;zaterdag;30/01/2016;4;14:00;23:00;Sneeuwbal festival;Park Transwijk
2016;zaterdag;06/02/2016;5;10:00;15:00;Carnavalsfestijn 2016;Oudegracht
2016;zaterdag;13/02/2016;6;14:00;01:00;Soenda Indoor Festival;Westkanaaldijk 7
2016;maandag;15-02-2016 t/m 16-02-2016;7;08:00;14:30;ANWB Streetwise, Hallo Auto;Gessel
2016;zondag;21-02-2016;7;;;Hellas7loop;Atletiekbaan Maarschalkerweerd
2016;donderdag;25/02/2016;8;09:00;23:00;Hacking Habitat;Wolvenplein
2016;zaterdag;27/02/2016;8;21:00;06:00;A State Of Trance Festival Utrecht;Jaarbeurs 
2016;zondag;06/03/2016;9;11:00;18:00;De Streekmarkt;Korte Minrebroederstraat
2016;zaterdag;19-03-2016 t/m 28-03-2016;11;12:00;23:00;Kermis griftpark;Griftpark
2016;dinsdag;15-03-2015;11;13:00;00:00;Filmopnamen De Maatschap;Moreelsepark
2016;dinsdag;15-03-2015;11;13:00;00:00;Filmopnamen De Maatschap;Mariaplaats
2016;vrijdag;18/03/2016;11;12:00;15:15;Sponsorloop Jenaplan Wittevrouwen;Bladstraat
2016;zondag;20/03/2016;11;08:00;18:00;Utrecht Science Park Marathon;Cambridgelaan
2016;donderdag;24-03-2016 t/m 28-03-2016;12;12:00;01:00;Schaft! Foodfestival;Tractieweg
2016;zaterdag;26-03-2016;12;11:00;18:00;Braderie WKC Plantage;Plantage
2016;zaterdag;26-03-2016 t/m 28-03-2016;12;12:00;17:00;Vier Pasen op het Castellum;Hoge Woerd
2016;zaterdag;26-03-2016;12;15:30;18:00;Zwemloop Het Lint;t Lint
2016;zondag;27/03/2016;12;09:00;18:00;Braderie Vasco da Gamalaan;Vasco da Gamalaan
2016;zondag;03/04/2016;13;12:00;19:00;Culturele Zondag Science in the City;Domplein
2016;vrijdag;01-04-2016 t/m 17-04-2016;13;10:00;02:00;Tweetakt;Neude
2016;maandag;28-03-2016;13;09:00;17:00;Kasteelloop halve van de haar;Brink
2016;maandag;28-03-2016;13;11:00;16:00;Albert Heijn Boeren Lentefeesten;Jenalaan
2016;woensdag;30-03-2016;13;10:00;10:45;Meet the Professor;Domplein
2016;vrijdag;01-04-2016 t/m 03-04-2016;13;14:00;01:00;Lentebock Festival;Tolsteegbarrière
2016;zondag;03-04-2016 t/m 05-06-2016;13;10:00;18:00;Me And My Family;Domplein
2016;zaterdag;02-04-2016;13;10:00;18:00;Le Bazarre bij Molen de Ster;Molenerf de Ster
2016;zondag;03/04/2016;13;11:00;18:00;De Streekmarkt;Korte Minrebroederstraat
2016;zondag;03-04-2016;13;12:30;16:00;SVU inline-skatetocht;Meerndijk
2016;zondag;03-04-2016;13;12:30;16:00;SVU inline-skatetocht;Castellumlaan
2016;zondag;03-04-2016;13;12:30;16:00;SVU inline-skatetocht;t Lint
2016;zondag;03-04-2016;13;12:30;16:00;SVU inline-skatetocht;Thematerweg
2016;zondag;03-04-2016;13;12:30;16:00;SVU inline-skatetocht;Bochtdijk
2016;zondag;03-04-2016;13;12:30;16:00;SVU inline-skatetocht;Rijndijk
2016;zaterdag;09/04/2016;14;09:00;18:00;Braderie Marco Pololaan;Marco Pololaan
2016;zaterdag;09-04-2016 t/m 10-04-2016;14;09:00;00:00;Frozen Cherries;Sportpark Vechtzoom
2016;zaterdag;09-04-2016;14;09:00;23:30;Grachtenrace RonDom;Veilinghaven
2016;zaterdag;09-04-2016;14;09:00;23:30;Grachtenrace RonDom;Kromme Rijn
2016;zaterdag;09-04-2016;14;09:00;23:30;Grachtenrace RonDom;Rhijnauwen
2016;zaterdag;09-04-2016;14;10:00;14:00;Rommelmarkt Scouting Hoograven;Verlengde Hoogravenseweg
2016;zondag;10-04-2016;14;13:00;18:00;Swan Market;Vredenburg
2016;maandag;11-04-2016 t/m 12-04-2016;15;09:00;15:00;Shell VVN Verkeerspleinen;Meerndijk
2016;zaterdag;16/04/2016;15;21:30;02:00;Tentfeest IDUNA De Meern;Meerndijk
2016;donderdag;14/04/2016;15;10:00;20:00;Platen en CD Beurs;Vredenburg
2016;zaterdag;16/04/2016;15;21:00;23:30;Linie in Lichterlaaie 2016;Houtensepad
2016;zaterdag;16-04-2016 t/m 17-04-2016;15;13:00;21:00;Ouderdagen C.S. Veritas;Kromme Nieuwegracht
2016;zondag;17/04/2016;15;10:00;17:00;Braderie Tiberdreef;Tiberdreef
2016;zondag;17-04-2016;15;07:00;17:00;Rommelmarkt Verdomhoekje;J.J.A. Goeverneurstraat
2016;zaterdag;23-04-2016 t/m 24-04-2016;16;10:00;01:00;Elfia;Kasteel de Haar
2016;zondag;17-04-2016;16;;;Hellas7loop;Atletiekbaan Maarschalkerweerd
2016;dinsdag;19/04/2016;16;19:30;21:30;Zomeravondcup 2016;Atletiekbaan Maarschalkerweerd
2016;donderdag;21-04-2016;16;06:00;21:00;Filmopnamen RTL 4;Ledig Erf
2016;donderdag;21-04-2016;16;06:00;21:00;Filmopnamen RTL 4;Oosterkade 
2016;donderdag;21-04-2016;16;06:00;21:00;Filmopnamen RTL 4;Uithof
2016;donderdag;21-04-2016;16;06:00;21:00;Filmopnamen RTL 4;Janskerkhof
2016;donderdag;21-04-2016;16;06:00;21:00;Filmopnamen RTL 4;Lange Viestraat
2016;zaterdag;23/04/2016;16;06:00;18:00;Rivierenwijkfeest 2016;Merwedekade 
2016;zaterdag;23-04-2016;16;10:00;16:00;Wijkfeest Rivierenwijk;Dommelstraat
2016;zondag;24/04/2016;16;09:00;13:00;Máximapark Seizoenslopen;Maximapark
2016;zondag;24/04/2016;16;08:00;14:00;Orientatieloop Utrecht;Lepelenburg
2016;zondag;24/04/2016;16;11:00;17:00;Platen en CD Beurs;Janskerkhof
2016;dinsdag;26-04-2016 t/m 27-04-2016;17;18:00;01:00;Evenementenplein Neude;Neude
2016;woensdag;27/04/2016;17;12:00;22:00;Kingshouse;Jaarbeurs
2016;dinsdag;26-04-2016 t/m 27-04-2016;17;19:00;01:00;Evenementenplein Domplein;Domplein
2016;dinsdag;26-04-2016 t/m 27-04-2016;17;12:00;01:00;Evenementenplein Janskerkhof;Janskerkhof
2016;dinsdag;26-04-2016 t/m 27-04-2016;17;10:00;01:00;Evenementenplein Kingsmarket;Tolsteegbarrière
2016;dinsdag;26-04-2016 t/m 27-04-2016;17;12:00;01:00;Evenementenplein Korte Minrebroederstraat;Korte Minrebroederstraat
2016;dinsdag;26-04-2016 t/m 27-04-2016;17;12:00;01:00;Evenementenplein Stadhuisplein;Korte Minrebroederstraat
2016;dinsdag;26-04-2016 t/m 27-04-2016;17;12:00;01:00;Beatrix;Janskerkhof
2016;dinsdag;26/04/2016;17;18:00;01:00;DutchKings Night;Vredenburg
2016;dinsdag;26-04-2016 t/m 27-04-2016;17;18:00;00:00;Evenementenplein Breedstraat;Breedstraat
2016;dinsdag;26-04-2016 t/m 27-04-2016;17;13:00;01:00;Evenementenplein Koningsdag 2016 Ouwe Dikke Dries Waterstraat;Waterstraat
2016;dinsdag;26-04-2016 t/m 27-04-2016;17;12:00;01:00;Evenementenplein Lucasbolwerk;Lucasbolwerk
2016;dinsdag;26-04-2016 t/m 27-04-2016;17;11:00;01:00;Evenementenplein Mariaplaats;Mariaplaats
2016;dinsdag;26-04-2016 t/m 27-04-2016;17;12:00;01:00;Evenementenplein Oudkerkhof Nieuwe Dikke Dries;Oudkerkhof
2016;dinsdag;26-04-2016 t/m 27-04-2016;17;13:00;01:00;Evenementenplein Rozenstraat;Rozenstraat 
2016;dinsdag;26-04-2016 t/m 27-04-2016;17;11:00;01:00;K-Night;Jacobskerkhof
2016;woensdag;27-04-2016;17;08:00;18:00;Koningsdag Julianapark;Julianapark
2016;woensdag;27-04-2016;17;05:00;20:00;Koningsdag Vleuten;Dorpsplein
2016;dinsdag;26-04-2016 t/m 27-04-2016;17;16:00;01:00;Koningsdag WWG;Van Asch van Wijcksplein
2016;woensdag;27-04-2016;17;09:00;16:00;Kindervrijmarkt Nicolaaskerkhof;Nicolaaskerkhof
2016;woensdag;27-04-2016;17;20:00;23:00;Koningsdag 2016 Hoograven;Tolsteegplantsoen
2016;woensdag;27-04-2016;17;12:00;19:00;Koningsdag Café De Binnenstad;Voor Clarenburg
2016;woensdag;27-04-2016;17;08:00;19:00;Koningsdag De Meern;Castellumlaan
2016;woensdag;27-04-2016;17;09:00;18:00;Koningsdag Oog in Al;Händelstraat 
2016;woensdag;27-04-2016;17;10:00;18:00;Koningsdag Rijnsweerd;Jan Muschlaan
2016;woensdag;27-04-2016;17;12:00;18:00;Koningsdag 't Zand ;Aldo van Eijckplantsoen
2016;woensdag;27-04-2016;17;10:00;18:00;Koningsdag Tuindorp 2016;Willem de Zwijgerplantsoen
2016;woensdag;27-04-2016;17;09:00;13:00;Koningsdag Vleuterweide;WKC Vleuterweide
2016;woensdag;27-04-2016;17;10:00;17:00;Koningsdagmarkt Lombok;Kanaalstraat
2016;woensdag;27-04-2016;17;10:00;17:00;Koningsdagmarkt Lombok;Damstraat
2016;woensdag;27-04-2016;17;10:00;17:00;Koningsdagmarkt Lombok;Moskeeplein
2016;woensdag;27-04-2016;17;09:00;14:00;Koningsdagspelen;Ab Harrewijnstraat
2016;woensdag;27-04-2016;17;09:00;19:00;Koningskinderen;Lepelenburg
2016;woensdag;27-04-2016;17;12:00;18:00;Play offs Landskampioenschap Hockey (Heren);Laan van Maarschalkerweerd
2016;woensdag;27-04-2016;17;12:30;18:00;Seizoenopening De Klanksteen;Tolsteegplantsoen
2016;zaterdag;30-04-2016 t/m 01-05-2016;17;10:00;21:00;#DYTG2016;Jaarbeurs
2016;donderdag;28-04-20106;17;20:30;23:00;Las Nueve Open Air Tango;Korte Minrebroederstraat
2016;zondag;01-05-2016;17;12:00;18:00;Meivakantie;Bankaplein
2016;donderdag;05/05/2016;17;11:00;23:00;Bevrijdings Festival ;Park Transwijk
2016;vrijdag;29-04-2016 t/m 01-05-2016;17;;;Meet en Greet met bbq;Paardenveldplantsoen
2016;zaterdag;30/04/2016;17;09:00;18:00;Braderie Admiraal Helfrichlaan;Admiraal Helfrichlaan
2016;zondag;01-05-2016;17;12:00;19:30;Culturele Zondag: Bestemming Bereikt;Korte Minrebroederstraat
2016;zaterdag;30/04/2016;17;10:00;18:00;Ouderdag Unitas S.R.;Lucasbolwerk
2016;zaterdag;30/04/2016;17;12:00;18:00;Play offs Landskampioenschap Hockey (Heren);Laan van Maarschalkerweerd
2016;zaterdag;30/04/2016;17;10:00;00:00;Terraswarming;Hamburgerstraat
2016;zondag;01/05/2016;17;11:00;18:00;De Streekmarkt;Domplein
2016;zondag;01/05/2016;17;12:00;18:00;Play offs Landskampioenschap Hockey (Heren);Laan van Maarschalkerweerd
2016;zondag;01/05/2016;17;11:45;16:00;Viering 25-jarig bestaan kinderdagverblijf Jolie;Karawanken
2016;dinsdag;23/05/2016;18;17:00;23:00;Zes Uurs Loop;Wilhelminapark
2016;woensdag;04/05/2016;18;19:30;20:30;4 mei Herdenking;Domplein
2016;woensdag;04/05/2016;18;19:30;20:50;4 mei Nationale Dodenherdenking;Willem de Zwijgerplantsoen
2016;woensdag;04/05/2016;18;19:30;21:00;Dodenherdenking Bottensteinweg;Bottensteinweg 
2016;woensdag;04/05/2016;18;18:00;20:30;Dodenherdenking Leidsche Rijn;Perron9
2016;woensdag;04/05/2016;18;12:00;21:00;Filmopnamen officiële herdenking 4 mei;Park Lepelenburg
2016;woensdag;04/05/2016;18;19:30;20:30;Herdenking 4 mei Zuilen;Prins Bernhardplein
2016;donderdag;05-05-2016;18;08:00;18:00;Oltimer parade aanslingeren;Reijerscop
2016;donderdag;05/05/2016;18;11:00;18:00;Braderie Amsterdamsestraatweg;Amsterdamsestraatweg
2016;vrijdag;06-05-2016 t/m 08-06-2016;18;14:00;01:00;Fonteyn Festival;Janskerkhof
2016;donderdag;05-05-2016;18;12:00;00:00;Gulpener Bluegrass Festival;Springertuin
2016;donderdag;05-05-2016;18;20:30;23:00;Las Nueve Open Air Tango;Korte Minrebroederstraat
2016;donderdag;05-05-2016;18;07:00;17:00;Lombok 5 mei feest;leidsekade
2016;donderdag;05-05-2016;18;07:00;17:00;Lombok 5 mei feest;Soendastraat
2016;donderdag;05-05-2016;18;07:00;17:00;Lombok 5 mei feest;Laurens Reaalstraat 
2016;donderdag;05-05-2016;18;07:00;17:00;Lombok 5 mei feest;Bankaplein
2016;donderdag;05-05-2016;18;07:00;17:00;Lombok 5 mei feest;Billitonkade
2016;donderdag;05-05-2016;18;07:00;17:00;Lombok 5 mei feest;Bankastraat
2016;donderdag;05-05-2016;18;07:00;17:00;Lombok 5 mei feest;Malakkastraat
2016;donderdag;05-05-2016;18;07:00;17:00;Lombok 5 mei feest;Abel Tasmanstraat
2016;donderdag;05-05-2016;18;07:00;17:00;Lombok 5 mei feest;Billitonstraat
2016;donderdag;05-05-2016 t/m 08-06-2016;18;10:00;20:00;Open Dagen Moskee Sultanahmet;Royaards van den Hamkade 
2016;donderdag;05-05-2016;18;12:00;18:00;Play offs Landskampioenschap Hockey (Heren);Laan van Maarschalkerweerd
2016;vrijdag;06/05/2016;18;20:00;22:30;Utrecht Skate Parade;Lucasbolwerk
2016;zaterdag;07/05/2016;18;12:00;18:00;Play offs Landskampioenschap Hockey (Heren);Laan van Maarschalkerweerd
2016;zaterdag;07/05/2016;18;10:00;17:00;Voorjaarsmarkt;Mereveldplein
2016;zondag;08/05/2016;18;12:00;18:00;Play offs Landskampioenschap Hockey (Heren);Laan van Maarschalkerweerd
2016;zondag;08/05/2016;18;12:00;17:00;Romeinendag Castellum Hoge Woerd;Hoge Woerd
2016;zondag;08/05/2016;18;13:00;18:00;Swan Market;Vredenburg
2016;zaterdag;07-05-2016 t/m 08-05-2016;18;08:00;21:00;Viering bevrijdingsdag en open dag;Bernadottelaan
2016;maandag;09-05-2016 t/m 12-05-2016;19;17:00;21:00;61e Avondvierdaagse Utrecht - Wijk Noordwest;Kloosterlaan
2016;dinsdag;10/05/2016;19;19:30;21:30;Zomeravondcup 2016;Atletiekbaan Maarschalkerweerd
2016;donderdag;12-05-2016 t/m 16-05-2016;19;16:00;23:00;Food Truck Festival TREK;Griftpark
2016;woensdag;11/05/2016;19;10:00;00:00;Landmachtdagen;Mariaplaats
2016;zaterdag;14-05-2016 t/m 15-05-2016;19;23:00;08:15;Stekker in de Tunnel;Stationsdwarsstraat
2016;donderdag;12-05-2016;19;20:30;23:00;Las Nueve Open Air Tango;Korte Minrebroederstraat
2016;donderdag;12/05/2016;19;10:00;20:00;Platen en CD Beurs;Vredenburg
2016;vrijdag;13-05-2016 t/m 16-05-2016;19;10:00;21:00;sv nieuwutrechtattractiedagen;Sportpark Rijnvliet
2016;zaterdag;14-05-2016;19;09:00;18:00;Braderie Rijnbaan;Marshalllaan
2016;zaterdag;14-05-2016 t/m 16-05-2016;19;10:00;18:00;Officiële opening;Moskeeplein
2016;zaterdag;14-05-2016 t/m 16-05-2016;19;10:00;18:00;Officiële opening;Kanaalstraat
2016;vrijdag;13/05/2016;19;20:00;22:30;Utrecht Skate Parade;Lucasbolwerk
2016;zondag;15/05/2016;19;09:00;17:00;Classico Giro Utrecht;Uithof
2016;zaterdag;14-05-2016;19;19:00;01:00;Eurovisie steeg;Jacobskerkhof
2016;zondag;15-05-2016;19;21:00;01:00;Golden tentfeest;Joostenlaan
2016;zondag;15-05-2016;19;15:00;21:00;Klein New Orleans;Breedstraat 
2016;zondag;15-05-2016;19;15:00;21:00;Klein New Orleans;Wijde Begijnestraat
2016;zondag;15-05-2016;19;09:00;15:45;Pinksterviering gezamelijke kerken Overvecht;Park de Watertoren
2016;zondag;15-05-2016;19;11:00;19:00;Roeiregatta;Weerdsluis
2016;zondag;15-05-2016;19;12:00;22:00;USC Jazzfestival;Janskerkhof
2016;woensdag;18-05-2016 t/m 05-06-2016 ;20;16:00;19:30;VONK!;Hoge Woerd
2016;vrijdag;20-05-2016 t/m 22-05-2016;20;10:00;18:00;Italie Evenement, Smaak & Stijl 2016;Kasteel de Haar
2016;maandag;16/05/2016;20;10:00;16:00;Open Boerderijdag;Thematerkade
2016;woensdag;18-05-2016 t/m 22-05-2016;20;14:00;22:00;Kermis Zuilen;van Heukelompark
2016;zaterdag;21-05-2016;20;08:00;18:00;Dag van het Aangespannen paard;Yalelaan
2016;donderdag;19-05-2016;20;20:30;23:00;Las Nueve Open Air Tango;Korte Minrebroederstraat
2016;vrijdag;20-05-2016 t/m 22-05-2016;20;16:00;23:00;Maximaal genieten;Maximapark
2016;donderdag;19-05-2016 t/m 28-05-2016;20;14:00;01:00;Spring Festival;Lucasbolwerk
2016;donderdag;19-05-2016 t/m 28-05-2016;20;00:00;14:00;Spring Festival;Neude
2016;zaterdag;21/05/2016;20;12:00;17:00;Open dag Hubrecht Instituut;Uppsalalaan
2016;vrijdag;19-05-2016 t/m 28-05-2016;20;14:00;01:00;Spring Festival;Korte Minrebroederstraat
2016;vrijdag;20/05/2016;20;20:00;22:30;Utrecht Skate Parade;Lucasbolwerk
2016;zaterdag;21/05/2016;20;10:00;16:00;(H)eerlijk Händelstraat - streekmarkt;Händelstraat 
2016;zaterdag;21/05/2016;20;11:00;18:00;Braderie WKC Plantage;Plantage
2016;zaterdag;21/05/2016;20;10:00;18:00;Fringe Utrecht Blaast - European Championship for Wind Orchestras;Park Lepelenburg
2016;zaterdag;21/05/2016;20;10:00;18:00;Fringe Utrecht Blaast - European Championship for Wind Orchestras;Korte Minrebroederstraat
2016;zaterdag;21/05/2016;20;10:00;18:00;Fringe Utrecht Blaast - European Championship for Wind Orchestras;Korte Minrebroederstraat
2016;zaterdag;21/05/2016;20;11:00;17:00;Maskerade Optocht;Uithof
2016;zaterdag;21/05/2016;20;13:00;18:00;Platen + Pinten;Lange Jufferstraat
2016;zaterdag;21/05/2016;20;11:00;17:00;Platen en CD Beurs;Mariaplaats
2016;zondag;22-05-2016;20;14:30;16:30;Utrechtse Troostdag;Begraafplaats Soestbergen
2016;zaterdag;21-05-2016 t/m 22-05-2016;20;12:00;23:00;Utrechtweek;Janskerkhof
2016;zaterdag;21-05-2016 t/m 22-05-2016;20;18:00;23:00;Utrechtweek (Dikke Dries Feest);Oudkerkhof
2016;zaterdag;23-05-2016 t/m 24-05-2016;21;23:00;00:00;Avondtweedaagse;Kanaalweg en route
2016;woensdag;25-05-2016 t/m 29-05-2016;21;13:00;00:00;Kermis Dorpsplein;Dorpsplein
2016;dinsdag;24-05-2016 t/m 27-05-2016;21;18:00;21:00;Avondvierdaagse Oog in Al 2016;Händelstraat en route
2016;donderdag;26/05/2016;21;10:30;20:00;Personeelsdag Natuurmonumenten;Thematerweg
2016;woensdag;25-05-2016;21;17:00;22:30;Run4Rabiës;Yalelaan
2016;woensdag;25-05-2016;21;19:30;21:30;Zomeravondcup 2016;Atletiekbaan Overvecht
2016;donderdag;26-05-2016;21;20:30;23:00;Las Nueve Open Air Tango;Korte Minrebroederstraat
2016;zondag;29-05-2016;21;09:00;18:00;DeLoopVanLeidscheRijn);Maximapark
2016;zaterdag;28-05-2016 t/m 29-05-2016;21;09:30;17:00;Elite Model Look 2016;Hoog Catharijne
2016;vrijdag;27-5-2016;21;17:00-22:00;;National Suit-up Barbecue en Wakeboardemonstratie;Griftpark
2016;vrijdag;27-5-2016;21;15:00;22:30;ocean awareness day;Park Lepelenburg
2016;vrijdag;27-5-2016;21;20:00;22:30;Utrecht Skate Parade;Lucasbolwerk
2016;zaterdag;28/05/2016;21;09:00;00:00;De Nacht van de Fooi;Korte Minrebroederstraat
2016;zaterdag;28-05-2016;21;13:00;17:00;Elkaar ontmoeten;Herderplein
2016;zaterdag;28-05-2016 t/m 29-05-2016;21;10:00;17:00;Kleurrijk Overvecht;Zamenhofdreef
2016;zaterdag;28/05/2016;21;14:00;22:00;Maximaal;Pratumplaats
2016;zaterdag;28/05/2016;21;08:00;16:00;rommelmarkt Wolgadreef;Wolgadreef
2016;zaterdag;28/05/2016;21;09:00;23:00;Roots ;Campusplein
2016;zaterdag;28/05/2016;21;17:30;18:45;Sacramenstprocessie;Willibrordusstraat
2016;zaterdag;28/05/2016;21;14:00;17:00;Tutti 2016 Nederlands Rozekorenfestival;Korte Minrebroederstraat
2016;zaterdag;28/05/2016;21;14:00;17:00;Tutti 2016 Nederlands Rozekorenfestival;Domplein
2016;zaterdag;28/05/2016;21;14:00;17:00;Tutti 2016 Nederlands Rozekorenfestival;Janskerkhof
2016;zaterdag;28/05/2016;21;09:00;14:00;Vrijmarkt Schepenbuurt;Aakplein
2016;zondag;29/05/2016;21;13:00;19:00;activiteitendagen voor de parkbezoekers;Griftpark
2016;zondag;29/05/2016;21;13:00;18:00;Bewoners samen in beweging door cultuur, dans en muziek;Tolsteegplantsoen
