year;day;date_from_to;weeknr;time_from;time_to;event_naam;location;openbareruimtenaam;rdx;rdy;lon;lat
2015;vrijdag;28-08-2015 t/m 29-08-2015;35;12:30;01:00;Buurtfeest Hoogstraat;hoogstraat;;;;;
2015;zaterdag;29/08/2015;35;12:00;18:30;Ploegtijdrit ronde midden nederland;Orteliuslaan (misschien andere locatie);;;;;
2015;zaterdag;29/08/2015;35;11:00;17:00;Zelfgemaakte markt;Mariaplaats;Mariaplaats;136563;455768;5.118189;52.089861
2015;zaterdag;29/08/2015;35;13:00;21:00;Sportfestival Buiten adem;Park transwijk;;;;;
2015;zaterdag;29/08/2015;35;10:00;17:00;Funmarkt;Hindersteinlaan;Hindersteinlaan;129359;457612;5.012931;52.106155
2015;zaterdag;29/08/2015;35;17:00;23:00;BuitenBijzonder Diner;Thematerweg;Thematerweg;128330;458993;4.997811;52.118511
2015;zondag;30-08-2015;35;13:00;18:00;Cultureel programma de klanksteen;Tolsteegplantsoen;Tolsteegplantsoen;137078;454231;5.125776;52.076065
2015;zondag;30-08-2015;35;11:00;17:00;Platen en CD beurs;Janskerkhof;Janskerkhof;136746;456088;5.120832;52.092745
2015;zondag;30-08-2015;35;;;Ronde midden nederland;Orteliuslaan;Orteliuslaan;134198;452984;5.083842;52.064758
2015;zondag;30-08-2015;35;13:00;17:00;A Lazy Sunday Afternoon;Maximapark;;;;;
2015;zondag;30-08-2015;35;11:00;22:00;Utrechts mosselfestival;Lucasbolwerk;Lucasbolwerk;137133;456096;5.126486;52.092829
2015;zondag;30/08/2015;35;08:00;17:00;Rommelmarkt Ondiep;Ondiep;Ondiep;135290;457330;5.099519;52.103857
2015;zaterdag;05/09/2015;36;12:00;23:00;Lieffestival;Strijkviertel;Strijkviertel;132280;454325;5.055787;52.076733
2015;maandag;31/08/2015;36;13:00;17:00;Parking;Janskerkhof;Janskerkhof;136746;456088;5.120832;52.092745
2015;dinsdag;01-09-2015 t/m 14-09-2015;36;09:00;18:00;Filmopnamen foute vrienden;Vredenburg/Neude;;;;;
2015;dinsdag;01-09-2015;36;18:00;00:00;Filmopnamen De Fractie;Burchtpoort;Burchtpoort;129242;456221;5.011324;52.093644
2015;vrijdag;04-09-2015 t/m 06-09-2015;36;14:00;22:00;Kunstmarkt;Janskerkhof;Janskerkhof;136746;456088;5.120832;52.092745
2015;zondag;06/09/2015;36;10:00;19:00;Drakenbootfestival;Haarrijnseplas;;;;;
2015;zaterdag;05-09-2015 t/m 06-09-2015;36;09:00;22:00;Uitmarkt Centrum Vleuterweide;WKC Vleuterweide;;;;;
2015;zaterdag;05-09-2015 t/m 06-09-2015;36;09:00;18:00;Mondiaal festival;WKC kanaleneiland;;;;;
2015;vrijdag;04/09/2015;36;17:00;23:00;Reünie Kohnstammschool;Marislaan;Marislaan;138018;454541;5.139476;52.078880
2015;zaterdag;05/09/2015;36;11:00;18:00;Braderie Amsterdamsestraatweg;Amsterdamsestraatweg;Amsterdamsestraatweg;134864;457433;5.093292;52.104773
2015;zaterdag;05/09/2015;36;13:00;02:00;Proef het plein;Willem van Abcoudeplantsoen;;;;;
2015;zondag;06/09/2015;36;11:00;17:00;De Streekmarkt;Mariaplaats;Mariaplaats;136563;455768;5.118189;52.089861
2015;zondag;06-09-2015;36;10:30;17:30;Funday Sunday;Park transwijk;;;;;
2015;zondag;06/09/2015;36;13:00;18:00;ARK Festival;Rooseveltlaan;Rooseveltlaan;134484;453950;5.087956;52.073449
2015;zondag;06-09-2015 t/m 25-10-2015;36;;;Fotodok no privacy;Domplein;Domplein;136760;455888;5.121057;52.090953
2015;zondag;06/09/2015;36;11:00;23:00;Uitfeest 2015;Domplein;Domplein;136760;455888;5.121057;52.090953
2015;zondag;06/09/2015;36;11:00;23:00;Uitfeest 2015;Korte Minrebroederstraat;Korte Minrebroederstraat;136709;456003;5.120304;52.091983
2015;zondag;06/09/2015;36;11:00;23:00;Uitfeest 2015;Neude;Neude;136588;456080;5.118539;52.092668
2015;zaterdag;12/09/2015;37;12:00;23:00;Smeerboel Festival;Papendorp;;;;;
2015;vrijdag;11-09-2015 t/m 13-09-2015;37;14:00;00:00;UItgekookt;Janskerkhof;Janskerkhof;136746;456088;5.120832;52.092745
2015;maandag;07/09/2015;37;11:00;12:00;aftrap Week van de alfabetisering;Korte Minrebroederstraat;Korte Minrebroederstraat;136709;456003;5.120304;52.091983
2015;zaterdag;12-09-2015;37;12:00;21:00;The Color Run;Haarrijnseplas;;;;;
2015;zaterdag;12/09/2015;37;12:00;18:00;Braderie Ratjetoe;Castellumlaan;Castellumlaan;131029;455093;5.037487;52.083582
2015;zaterdag;12-09-20105 t/m 13-09-2015;37;12:00;17:00;Linie komt tot leven;Kapelweg;Kapelweg;137970;458709;5.138573;52.116347
2015;zaterdag;12/09/2015;37;10:00;18:00;Paraplu vergunning Monumentendag ;Molenerf de Ster;;;;;
2015;zaterdag;12/09/2015;37;12:00;17:00;de dag van de democratie;Korte Minrebroederstraat;Korte Minrebroederstraat;136709;456003;5.120304;52.091983
2015;zaterdag;12/09/2015;37;12:00;17:00;de dag van de democratie;Stadhuisbrug;Stadhuisbrug;136677;455956;5.119840;52.091560
2015;zaterdag;12/09/2015;37;10:00;17:00;Happening Hoograven;Tolsteegplantsoen;Tolsteegplantsoen;137078;454231;5.125776;52.076065
2015;zaterdag;12/09/2015;37;12:00;17:00;Open Monumenten weekend;Hoge Woerd;;;;;
2015;zaterdag;12/09/2015;37;10:00;17:00;Open monumentendag;Domplein;Domplein;136760;455888;5.121057;52.090953
2015;zondag;13-09-2015;37;09:00;16:30;Vlooienmarkt Overvecht;Gloriantdreef;Gloriantdreef;135971;458524;5.109389;52.114616
2015;zondag;13-09-2015;37;13:00;17:00;A Lazy Sunday Afternoon;Tolsteegplantsoen;Tolsteegplantsoen;137078;454231;5.125776;52.076065
2015;zondag;13-09-2015;37;13:30;15:15;Taalevent;Moezeldreef;Moezeldreef;136343;458738;5.114805;52.116553
2015;zondag;13-09-2015;37;10:00;17:00;Wijkdag Laan van Nieuw Guinea;Laan van Nieuw Guinea;;;;;
2015;zondag;13-09-2015;37;12:00;23:00;Kade festival;Oosterkade;Oosterkade;136946;454696;5.123823;52.080246
2015;zondag;13-09-2015;37;13:00;21:00;ZON festival;Prinses Beatrixlaan;Prinses Beatrixlaan;134358;458784;5.085825;52.116895
2015;zondag;13-09-2015;37;13:30;17:30;Generatie bijeenkomst Wilhelminapark;Wilhelminapark;Wilhelminapark;137946;455567;5.138372;52.088102
2015;zondag;13-09-2015;37;10:00;12:00;Rijnkennemerlaanontbijt;Rijnkennemerlaan;;;;;
2015;dinsdag;15/09/2015;38;17:00;22:30;Run4Rabies;Yalelaan;Yalelaan;140921;454928;5.181808;52.082441
2015;donderdag;17-09-2015 t/m 27-09-2015;38;20:00;23:00;Curve;Hoge Woerd;;;;;
2015;vrijdag;17-09-2015 t/m 25-09-2015;38;09:30;15:00;Theatervoorstelling Huis Zocherplantsoen;Zocherplantsoen;;;;;
2015;zaterdag;19-09-2015 t/m 20-09-2015;38;12:00;20:00;Vol van Smaak;Julianapark;;;;;
2015;zaterdag;19/09/2015;38;15:00;01:00;IBB Fest;Ina Boudier bakkerlaan;;;;;
2015;vrijdag;18-09-2015 t/m 20-09-2015;38;17:00;00:00;Merwede trinity Cup;verlengde hoogravenseweg;;;;;
2015;zaterdag;19/09/2015;38;10:00;16:00;parapluvergunning wkc overkapel rommelmarkt;Euterpedreef;Euterpedreef;137180;458652;5.127043;52.115803
2015;zaterdag;19/09/2015;38;14:00;00:00;Straatfeest Händelstraat;Händelstraat;Händelstraat;134309;455479;5.085317;52.087186
2015;zaterdag;19/09/2015;38;14:00;16:00;Hoop Tour;Burchtpoort;Burchtpoort;129242;456221;5.011324;52.093644
2015;zaterdag;19/09/2015;38;10:00;16:00;Wijkdag Lunetten;Hondsrug;Hondsrug;137856;452928;5.137190;52.064376
2015;zaterdag;19/09/2015;38;11:00;18:00;Braderie WKC Rijnbaan;Rijnbaan;;;;;
2015;zaterdag;19-09-2015 t/m 23-09-2015;38;07:00;01:30;Haarse Feestweek;De Brink;;;;;
2015;zaterdag;19/09/2015;38;18:00;19:00;Stoom! parade;Maliebaan;Maliebaan;137558;455953;5.132693;52.091558
2015;zaterdag;19-09-2015 t/m 20-09-2015;38;13:00;17:00;Paraplu vergunning HC Elite;Hoog Catharijne;;;;;
2015;zaterdag;19/09/2015;38;11:00;18:00;Filmopnamen Wie is de Sjaak;Neude;Neude;136588;456080;5.118539;52.092668
2015;zondag;20/09/2015;38;11:00;19:00;Activiteiten dagen Griftpark;Griftpark;;;;;
2015;zondag;20/09/2015;38;11:00;18:00;De Twijnmarkt;Twijnstraat;Twijnstraat;136907;455072;5.123243;52.083621
2015;zondag;20/09/2015;38;10:00;13:00;Vrouwentriathlon Leidsche Rijn;Hoge Woerd;;;;;
2015;zondag;20/09/2015;38;13:00;17:00;A Lazy Sunday Afternoon;Lepelenburg;Lepelenburg;137189;455715;5.127324;52.089409
2015;zondag;20/09/2015;38;11:00;13:30;Hellas7loop;Atletiekbaan Maarschalkerweerd;;;;;
2015;zondag;20/09/2015;38;10:00;13:00;Vrouwentriathlon Leidsche Rijn;Haarrijnseplas;;;;;
2015;zondag;20/09/2015;38;10:00;13:00;Vrouwentriathlon Leidsche Rijn;t lint;;;;;
2015;zondag;20/09/2015;38;10:00;22:00;Trunkshow Stadhuiskwartier;Stadhuisplein;;;;;
2015;zondag;20/09/2015;38;10:00;22:00;Trunkshow Stadhuiskwartier;Ganzenmarkt;Ganzenmarkt;136624;456022;5.119066;52.092145
2015;zondag;20/09/2015;38;10:00;22:00;Trunkshow Stadhuiskwartier;Schoutenstraat;Schoutenstraat;136658;456062;5.119552;52.092507
2015;zondag;20/09/2015;38;10:00;22:00;Trunkshow Stadhuiskwartier;Neude;Neude;136588;456080;5.118539;52.092668
2015;zondag;20/09/2015;38;10:00;22:00;Trunkshow Stadhuiskwartier;Kintgenshaven;Kintgenshaven;136644;456129;5.119350;52.093108
2015;zondag;20/09/2015;38;10:00;22:00;Trunkshow Stadhuiskwartier;Oudkerkhof;Oudkerkhof;136705;455952;5.120249;52.091519
2015;zondag;20/09/2015;38;10:00;22:00;Trunkshow Stadhuiskwartier;Korte Jansstraat;Korte Jansstraat;136849;456018;5.122337;52.092118
2015;woensdag;23-9-2015 t/m 02-10-2015;39;09:00;01:00;Nederlands Film Festival;Jaarbeursplein;Jaarbeursplein;135751;455823;5.106328;52.090330
2015;woensdag;23-9-2015 t/m 02-10-2015;39;09:00;01:00;Nederlands Film Festival;Neude;Neude;136588;456080;5.118539;52.092668
2015;woensdag;23-09-2015 t/m 27-09-2015;39;diverse tijden;;Circus Werona;Amaliapark;;;;;
2015;woensdag;23-09-2015;39;20:30;21:30;Installatieoptocht UVSV;Janskerkhof;Janskerkhof;136746;456088;5.120832;52.092745
2015;woensdag;23-09-2015 t/m 09-10-2015;39;;;Hoog Catharijne Nederlands Film Festival;Hoog Catharijne;;;;;
2015;vrijdag;24-09-2015 t/m 09-10-2015;39;09:45;16:00;Theatervoorstelling Huis;Hoge Woerd;;;;;
2015;donderdag;24-09-2015;39;06:00;12:00;Offerfeest;Bernadottelaan;Bernadottelaan;134896;454192;5.093949;52.075645
2015;zondag;27/09/2015;39;06:00;00:00;Singelloop tegen Reuma;Wilhelminapark;Wilhelminapark;137946;455567;5.138372;52.088102
2015;zondag;27/09/2015;39;07:00;19:00;Open het Bos RTL4;Parkbos de Haar;;;;;
2015;vrijdag;25/09/2015;39;14:00;22:00;NK Skateboarden 2015;Ruigenhoeksedijk;;;;;
2015;zaterdag;26-09-2015;39;11:00;17:00;Zelfgemaakte markt;Mariaplaats;Mariaplaats;136563;455768;5.118189;52.089861
2015;zaterdag;26-09-2015;39;14:00;15:00;Seizoensconcert;Station Overvecht;;;;;
2015;zaterdag;26-09-2015;39;08:00;18:00;Binnenste Buiten;Burgemeester Reigerstraat;Burgemeester Reigerstraat;137734;455763;5.135269;52.089856
2015;zaterdag;26-09-2015;39;08:00;18:00;Binnenste Buiten;Nachtegaalstraat;Nachtegaalstraat;137237;456075;5.127998;52.092646
2015;zaterdag;26-09-2015 t/m 27-09-2015;39;10:00;17:00;Najaarsmarkt Wc Overvecht;Zamenhofdreef;Zamenhofdreef;136120;458637;5.111569;52.115633
2015;zaterdag;26-09-2015;39;13:00;17:00;Hier en Daar;Korte Minrebroederstraat;Korte Minrebroederstraat;136709;456003;5.120304;52.091983
2015;zaterdag;26-09-2015;39;12:00;00:00;Buurtfeest Zeeheldenbuurt;Van Brakelstraat;Van Brakelstraat;137827;456883;5.136568;52.099927
2015;zaterdag;26-09-2015;39;13:00;17:00;Franse chansons op het plein;Ab Harrewijnstraat ;;;;;
2015;zaterdag;26-09-2015;39;10:00;17:00;Jaarmarkt Rokade;Zwanenvechtlaan;Zwanenvechtlaan;134570;458497;5.088946;52.114324
2015;zondag;27-09-2015;39;13:00;18:00;Cultureel programma de klanksteen;Tolsteegplantsoen;Tolsteegplantsoen;137078;454231;5.125776;52.076065
2015;zondag;27-09-2015;39;11:00;17:00;Platen en CD beurs;Janskerkhof;Janskerkhof;136746;456088;5.120832;52.092745
2015;zondag;27-09-2015;39;13:00;17:00;A Lazy Sunday Afternoon;Maximapark;;;;;
2015;zondag;27-09-2015;39;16:30;18:00;Looking Forward;Domplein;Domplein;136760;455888;5.121057;52.090953
2015;zondag;27-09-2015;39;10:00;17:00;De Utrechtse fabriek;Griftpark;;;;;
2015;zondag;27-09-2015 t/m 02-10-2015;39;08:00;00:00;Filmopnamen Kitchen's Nightmare;Oudegracht;Oudegracht;136413;456451;5.115957;52.095996
2015;maandag;29-09-2015 t/m 30-09-2015;40;16:00;18:00;magic Circus;Willem de Zwijgerplantsoen;Willem de Zwijgerplantsoen;137341;457715;5.129441;52.107385
2015;zaterdag;03/10/2015;40;23:00;08:00;Stekker in de Tunnel;Stationsdwarsstraat;Stationsdwarsstraat;136180;455786;5.112588;52.090010
2015;vrijdag;02-10-2015 t/m 04-10-2015;40;16:00;18:00;magic Circus;Wilhelminapark;Wilhelminapark;137946;455567;5.138372;52.088102
2015;zaterdag;03/10/2015;40;11:00;18:00;Curves vriendinnenloop;Moreelsepark;Moreelsepark;136296;455579;5.114306;52.088158
2015;zaterdag;03/10/2015;40;11:00;18:00;Braderie Marco Pololaan;Marco Pololaan;Marco Pololaan;134958;453825;5.094877;52.072349
2015;zaterdag;03/10/2015;40;09:00;18:00;buurtfeest speelboom;Seringstraat;Seringstraat;134868;457091;5.093380;52.101692
2015;zondag;04/10/2015;40;11:00;17:00;De Streekmarkt;Mariaplaats;Mariaplaats;136563;455768;5.118189;52.089861
2015;donderdag;08-10-2015 t/m 10-10-2015;41;10:00;05:00;Ancient party;Janskerkhof;Janskerkhof;136746;456088;5.120832;52.092745
2015;maandag;05-10-2015 t/m 07-10-2015;41;08:30;14:45;Streetwise Boelenslaan;Loenenseboslaan;Loenenseboslaan;130476;455811;5.029367;52.090013
2015;maandag;05-10-2015 t/m 10-10-2015;41;;;Fotocollage;Janskerkhof;Janskerkhof;136746;456088;5.120832;52.092745
2015;dinsdag;06-10-2015 t/m 07-10-2015;41;16:00;18:00;magic Circus;Wielingenplein;Wielingenplein;136395;454154;5.115818;52.075354
2015;vrijdag;09-10-2015 t/m 11-10-2015;41;16:00;18:00;magic Circus;Beethovenplein;Beethovenplein;134466;455310;5.087620;52.085670
2015;zaterdag;10/10/2015;41;20:00;01:00;Promsnacht 22;Utrechtseweg;Utrechtseweg;131204;456863;5.039916;52.099503
2015;vrijdag;09/10/2015;41;16:30;21:30;Bruiloft janskerkhof;Janskerkhof;Janskerkhof;136746;456088;5.120832;52.092745
2015;zaterdag;10/10/2015;41;11:00;18:00;Braderie WKC De Klop;WKC De Klop;;;;;
2015;zaterdag;10/10/2015;41;09:00;12:30;The Blind run;Maximapark;;;;;
2015;zaterdag;10/10/2015;41;11:00;18:00;Filmopnamen Wie is de Sjaak;Neude;Neude;136588;456080;5.118539;52.092668
2015;zondag;11-10-2015;41;11:00;13:30;Hellas7loop;Atletiekbaan Maarschalkerweerd;;;;;
2015;zondag;11-10-2015;41;13:00;17:00;HaarrijnTrailrun;Haarrijnseplas;;;;;
2015;zondag;11-10-2015;41;18:00;20:00;Rijk door Delen - Volksgaar keuken;Waterstraat;Waterstraat;136330;456369;5.114757;52.095261
2015;zondag;11-10-2015;41;06:00;20:00;Filmopnamen Riphagen;Ridderschapstraat;Ridderschapstraat;137021;456479;5.124828;52.096273
2015;dinsdag;13-10-2015 t/m 14-10-2015;42;16:00;18:00;magic Circus;Majellapark;Majellapark;134689;456284;5.090816;52.094440
2015;dinsdag;13/10/2015;42;06:00;20:00;Filmopnamen Riphagen;Plompetorengracht ;;;;;
2015;woensdag;14/10/2015;42;06:00;20:00;Filmopnamen Riphagen;Achter St. Pieter;;;;;
2015;vrijdag;16-10-2015;42;21:45;23:15;Video Mapping USC;Janskerkhof;Janskerkhof;136746;456088;5.120832;52.092745
2015;vrijdag;16-10-2015 t/m 18-10-2015;42;14:00;01:00;Bockbierfestival;Tolsteegbarriere;;;;;
2015;donderdag;15/10/2015;42;11:00;17:00;Filmopnamen Sprekend Nederland;Korte Minrebroederstraat;Korte Minrebroederstraat;136709;456003;5.120304;52.091983
2015;vrijdag;16-10-2015 t/m 18-10-2015;42;16:00;18:00;magic Circus;Julianapark;;;;;
2015;zondag;18/10/2015;42;12:00;18:00;CZ Alles Kids;Vredenburg;Vredenburg;136182;456134;5.112608;52.093141
2015;zondag;18/10/2015;42;12:00;18:00;CZ Alles Kids;Stadhuisbrug;Stadhuisbrug;136677;455956;5.119840;52.091560
2015;zondag;18/10/2015;42;12:00;18:00;CZ Alles Kids;Domplein;Domplein;136760;455888;5.121057;52.090953
2015;zaterdag;17/10/2015;42;10:00;18:00;Le bazarre;Molenerf de Ster;;;;;
2015;zaterdag;17-10-2015 t/m 21-10-2015;42;09:00;18:00;LEGO Tower Event;Jaarbeurs;;;;;
2015;zaterdag;17/10/2015;42;08:00;15:00;De 6e van Lotto Toertocht;Uppsalalaan;Uppsalalaan;140619;455754;5.177361;52.089860
2015;zaterdag;17/10/2015;42;14:00;21:00;Armoededag 2015;Korte Minrebroederstraat;Korte Minrebroederstraat;136709;456003;5.120304;52.091983
2015;zaterdag;17/10/2015;42;11:00;18:00;Filmopnamen Wie is de Sjaak;Mariaplaats;Mariaplaats;136563;455768;5.118189;52.089861
2015;zaterdag;17/10/2015;42;07:30;19:00;Filmopnamen 60-er jaren;Van Limburg Stirumstraat;Van Limburg Stirumstraat;137910;455565;5.137848;52.088088
2015;zondag;18/10/2015;42;07:00;17:00;Ride with the Pro's;Jaarbeurs;;;;;
2015;zondag;18/10/2015;42;10:00;15:00;Maliebaanloop;Maliebaan;Maliebaan;137558;455953;5.132693;52.091558
2015;zondag;18/10/2015;42;10:00;15:00;Maliebaanloop;Wilhelminapark;Wilhelminapark;137946;455567;5.138372;52.088102
2015;woensdag;21-10-2015 t/m 25-10-2015;43;16:00;18:00;magic Circus;Griftpark;;;;;
2015;woensdag;21/10/2015;43;13:00;16:00;kinderspeelmiddag;Julianapark;;;;;
2015;zaterdag;24/10/2015;43;22:00;08:00;Unlocked 2015;Jaarbeurs;;;;;
2015;zondag;25-10-2015;43;11:00;18:00;Muziek feest met Oostenrijks tintje;Dorpsplein;Dorpsplein;129239;457734;5.011177;52.107242
2015;zaterdag;24/10/2015;43;11:00;18:00;Filmopnamen Wie is de Sjaak;Neude;Neude;136588;456080;5.118539;52.092668
2015;zaterdag;24/10/2015;43;22:00;04:00;Spieren voor Spieren;papendorpseweg;;;;;
2015;zaterdag;24/10/2015;43;12:00;17:00;Pheidippidesloop;Atletiekbaan Maarschalkerweerd;;;;;
2015;zaterdag;24/10/2015;43;09:00;16:00;Braderie De Gagelhof ruimt op;Gagelhof;;;;;
2015;zondag;25/10/2015;43;11:00;17:00;Platen en CD beurs;Janskerkhof;Janskerkhof;136746;456088;5.120832;52.092745
2015;zondag;25/10/2015;43;11:00;18:00;Filmopnamen Wie is de Sjaak;Neude;Neude;136588;456080;5.118539;52.092668
2015;maandag;26-10-2015 t/m 27-10-2015;44;16:00;18:00;magic Circus;Betuwe;Betuwe;137810;452827;5.136527;52.063467
2015;donderdag;29/10/2015;44;15:30;23:00;Opening en Housewarming Johanna;Heidelberglaan;Heidelberglaan;140410;455234;5.174346;52.085184
2015;woensdag;28-10-2015 t/m 29-10-2015;44;16:00;18:00;magic Circus;Teunisbloemlaan;Teunisbloemlaan;128767;456511;5.004380;52.096224
2015;zaterdag;31-10-2015 t/m 09-11-2015;44;10:00;17:00;Boomplant event parkbos de Haar;Parkbos de Haar;;;;;
2015;donderdag;29-10-11-2015;44;08:30;15:00;Streetwise Kortland;Kortland;Kortland;129746;457812;5.018561;52.107971
2015;vrijdag;30-10-2015 t/m 01-11-2015;44;16:00;18:00;magic Circus;Zuiderburcht;Zuiderburcht;129330;456103;5.012622;52.092585
2015;zaterdag;31/10/2015;44;13:00;16:00;Vuurdoop;Rooseveltlaan;Rooseveltlaan;134484;453950;5.087956;52.073449
2015;zondag;01/11/2015;44;11:00;17:00;De Streekmarkt;Mariaplaats;Mariaplaats;136563;455768;5.118189;52.089861
2015;dinsdag;03-11-2015 t/m 04-11-2015;45;16:00;18:00;magic Circus;Dorpsplein;Dorpsplein;129239;457734;5.011177;52.107242
2015;vrijdag;06-11-2015 t/m 08-11-2015;45;16:00;18:00;magic Circus;Einsteindreef;Einsteindreef;136415;459274;5.115828;52.121372
2015;vrijdag;06-11-2015;45;22:15;23:45;Fakkeltocht Unitas S.R. na inauguratie eerstejaars;Domplein;Domplein;136760;455888;5.121057;52.090953
2015;zaterdag;07/11/2015;45;10:00;16:00;Landelijk Missionair Festival;Joseph Haydnlaan ;;;;;
2015;zaterdag;07/11/2015;45;15:00;21:00;Sint Maarten parade;Lange Nieuwstraat;Lange Nieuwstraat;136903;455571;5.123153;52.088109
2015;zaterdag;07/11/2015;45;10:00;16:00;Puur Lunetten;Hondsrug;Hondsrug;137856;452928;5.137190;52.064376
2015;zondag;08/11/2015;45;12:00;18:00;Sint Maartensmarkt;Stadhuisbrug;Stadhuisbrug;136677;455956;5.119840;52.091560
2015;zondag;08/11/2015;45;12:00;18:00;Sint Maartensmarkt;Vismarkt;Vismarkt;136697;455939;5.120133;52.091407
2015;zondag;08/11/2015;45;12:00;18:00;Sint Maartensmarkt;Ganzenmarkt;Ganzenmarkt;136624;456022;5.119066;52.092145
2015;zondag;08/11/2015;45;10:00;14:00;LintloopMAX;Maximapark;;;;;
2015;woensdag;11/11/2015;46;17:30;18:30;Sint Maartenspel;Achter de Dom;Achter de Dom;136865;455900;5.122579;52.091064
2015;woensdag;11/11/2015;46;19:00;20:30;St Maarten - Lampionnenoptocht;Herderplein;Herderplein;134068;455824;5.081777;52.090282
2015;woensdag;11/11/2015;46;18:30;20:00;Lampionnenoptocht Sint Maarten;Willem de Zwijgerplantsoen;Willem de Zwijgerplantsoen;137341;457715;5.129441;52.107385
2015;zondag;15/11/2015;46;11:30;16:00;Intocht Sinterklaas Centrum;Domplein;Domplein;136760;455888;5.121057;52.090953
2015;zaterdag;14/11/2015;46;14:00;17:00;Sinterklaasintocht;Burchtpoort;Burchtpoort;129242;456221;5.011324;52.093644
2015;zondag;15/11/2015;46;11:00;13:30;Hellas7loop;Atletiekbaan Maarschalkerweerd;;;;;
2015;zaterdag;14/11/2015;46;08:00;18:00;Filmopnamen Voetbalmeisjes;Anton Geesinkstraat;Anton Geesinkstraat;135730;457547;5.105933;52.105822
2015;vrijdag;20-11-2015 t/m 21-11-2015;47;11:00;23:00;Le Guess Who;Neude;Neude;136588;456080;5.118539;52.092668
2015;vrijdag;20-11-2015 t/m 21-11-2015;47;11:00;23:00;Le Guess Who;Voorstraat;Voorstraat;136616;456206;5.118934;52.093805
2015;vrijdag;20-11-2015 t/m 21-11-2015;47;11:00;23:00;Le Guess Who;Twijnstraat;Twijnstraat;136907;455072;5.123243;52.083621
2015;vrijdag;20-11-2015 t/m 21-11-2015;47;11:00;23:00;Le Guess Who;Cartesiusweg;Cartesiusweg;134364;456843;5.086034;52.099445
2015;vrijdag;20-11-2015 t/m 21-11-2015;47;11:00;23:00;Le Guess Who;Nijntje Pleintje;;;;;
2015;donderdag;19/11/2015;47;09:00;20:00;Platen en CD beurs;Vredenburg;Vredenburg;136182;456134;5.112608;52.093141
2015;zaterdag;21/11/2015;47;09:00;12:00;Intocht St. Nicolaas Zuilen;Burgemeester Norbruislaan;Burgemeester Norbruislaan;134027;458704;5.080994;52.116164
2015;zaterdag;21/11/2015;47;09:30;13:00;Intocht Sinterklaas LR;Verlengde Houtrakgracht;Verlengde Houtrakgracht;132201;455494;5.054550;52.087243
2015;zaterdag;21/11/2015;47;10:30;12:00;Intocht Sinterklaas De Meern;Zandweg;Zandweg;132985;454982;5.066022;52.082669
2015;zaterdag;21/11/2015;47;13:30;16:15;Sinterklaasoptocht Oog in Al;Kanaalweg;Kanaalweg;136040;453456;5.110688;52.069068
2015;zaterdag;21/11/2015;47;14:00;16:00;Sinterklaas WKC Terwijde;Ella Fitzgeraldplein;Ella Fitzgeraldplein;131558;457092;5.045071;52.101577
2015;zaterdag;21/11/2015;47;14:00;16:30;Sinterklaas intocht Hoograven;Smaragdplein;Smaragdplein;136893;453850;5.123099;52.072635
2015;zaterdag;21/11/2015;47;11:00;13:00;Intocht sinterklaas Dorpsplein;Dorpsplein;Dorpsplein;129239;457734;5.011177;52.107242
2015;zaterdag;21/11/2015;47;13:00;16:00;Sinterklaasintocht Tuindorp;Prof reinwardtlaan;;;;;
2015;woensdag;25-11-2015 t/m 29-11-2015;48;10:00;22:00;Country & Christmas Fair;Kasteel de Haar;;;;;
2015;maandag;23-11-2015 t/m 05-12-2015;48;;;Object veilig thuis;Mariaplaats;Mariaplaats;136563;455768;5.118189;52.089861
2015;zaterdag;28-11-2015 t/m 29-11-2015;48;09:30;17:30;Zapp Sinterklaas;Jaarbeurs;;;;;
2015;zaterdag;28/11/2015;48;13:00;17:00;Sinterklaas Amsterdamsestraatweg;Amsterdamsestraatweg;Amsterdamsestraatweg;134864;457433;5.093292;52.104773
2015;zaterdag;28/11/2015;48;10:00;16:00;Heerlijk Händelstraat;Händelstraat;Händelstraat;134309;455479;5.085317;52.087186
2015;zondag;29/11/2015;48;12:30;23:00;Brasa Dei Festival;Vredenburg;Vredenburg;136182;456134;5.112608;52.093141
2015;zaterdag;28/11/2015;48;09:00;17:00;Sinterklaas winkeliersvereniging Hart van Hoograven;Goylaan;;;;;
2015;maandag;23/11/2015;48;08:30;12:00;Streetwise Laan van Puntenburg;Laan van Puntenburg;Laan van Puntenburg;136207;455574;5.113007;52.088111
2015;vrijdag;04-12-2015 t/m 01-01-2016;49;10:00;21:00;Winterplaza;Neude;Neude;136588;456080;5.118539;52.092668
2015;zaterdag;05/12/2015;49;08:00;18:00;Open dag Tandartspraktijk;Beneluxlaan;Beneluxlaan;135456;453326;5.102176;52.067877
2015;zondag;06-12-2015;49;11:00;17:00;De Streekmarkt;Mariaplaats;Mariaplaats;136563;455768;5.118189;52.089861
2015;donderdag;03-12-2015;49;07:00;00:00;Filmopnamen Roos Kamerloos;Griftstraat;Griftstraat;137347;456772;5.129578;52.098917
2015;donderdag;03-12-2015;49;07:00;00:00;Filmopnamen Roos Kamerloos;Griftpark;;;;;
2015;zondag;06-12-2015 t/m 07-12-2015;49;07:00;00:00;Filmopnamen Roos Kamerloos;Ina Boudier bakkerlaan;;;;;
2015;donderdag;10-12-2015 t/m 13-12-2015;50;11:00;01:00;Kerstmarkt Stadhuisplein;Stadhuisplein;;;;;
